Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,p_log10
1700086O06Rik,844.3805567302197,-0.38147830573970093,0.04914784903944982,-7.761851499004511,8.369837591158743e-15,2.1129450142715428e-14,13.675111804561112
1700086P04Rik,110.89537333383835,-0.18699034100833725,0.12539985606550708,-1.4911527562731506,0.13592139404214454,0.1621135458867622,0.7901806948486808
1700088E04Rik,48.24242107630235,0.639770421538298,0.17098595134938768,3.7416548932199105,0.00018281244724171656,0.0002843484587708583,3.5461491213739222
1700093J21Rik,129.2828332455448,1.3021733528034356,0.12984758369997826,10.02847581524656,1.1426682734612035e-23,3.716245465941392e-23,22.429895607653897
1700094M23Rik,55.83270918973839,1.2393355799767618,0.18825102916540637,6.583419944481803,4.597481865185048e-11,1.0078620391649131e-10,9.996598912067055
1700096K18Rik,33.60696711900695,0.6293639608226261,0.19105634492862228,3.294127504939726,0.0009872770304706255,0.0014581828110366813,2.8361880255053635
1700102H20Rik,25.040076256609428,-0.1994418190291365,0.21242256640646615,-0.9388918625882183,0.3477862675788024,0.3876695556244255,0.41153830356712584
1700102P08Rik,62.46454064652212,0.2435546940604843,0.1455611446964525,1.6732122749404292,0.09428551473713226,0.11507147144150515,0.9390323334618262
1700108F19Rik,31.05780950762387,2.885007937335313,0.27894196617151107,10.34268158689836,4.5171727134145045e-25,1.5226942894752086e-24,23.817387280985038
1700109G14Rik,57.339471006438906,0.21612410664399395,0.1498988659423808,1.4417994778364052,0.14935895024193865,0.1771333932772262,0.7516995576753389
1700109H08Rik,912.8065491843922,0.09928487372357336,0.04876110191930494,2.036149098678708,0.04173538573395302,0.05315107004250987,1.274487987793938
1700109K24Rik,23.487513553036763,1.577297606162741,0.24089234341869484,6.547728266403392,5.841888877959658e-11,1.2752586282178003e-10,9.894401729412378
1700110C19Rik,44.618839913452724,1.3031264886847689,0.17855225638250274,7.298291912330428,2.9144379928496874e-13,6.981608173303348e-13,12.156044528616551
1700111N16Rik,32.20030691980737,-0.12786840615616787,0.19757422336032998,-0.6471917438489193,0.5175078540508923,0.5552442921227537,0.2555158972771613
1700112D23Rik,395.88304844268464,0.9678348124364765,0.06532076443955386,14.81664859161417,1.1434895872039318e-49,6.5644929223989025e-49,48.182798815577456
1700112J16Rik,25.574784298709176,0.464378763734005,0.24293773785099565,1.9115134924769441,0.05593862456383251,0.07029347276810265,1.153085000334424
1700112M02Rik,21.891094851295787,0.1863856841235902,0.25529794346141615,0.7300712320534581,0.46534664479784427,0.5051451725312543,0.2965837930321866
1700113A16Rik,32.35594110507784,0.4022057499417369,0.1871254649850408,2.1493907842734825,0.031603435366940505,0.040817050270489846,1.3891583836850432
1700113H08Rik,89.3762089955613,1.8531799728692664,0.14358359876203583,12.906627141590045,4.1299844099638297e-38,1.898985426417907e-37,36.72147836820167
1700120C14Rik,47.55039967414864,0.023550352680202388,0.15365550206952128,0.1532672267703571,0.878187544526595,0.891686633548295,0.04978774341726682
1700120G11Rik,54.759094364750204,-0.8671729326168756,0.15273200518920454,-5.6777420786338855,1.3648429783799653e-08,2.7020096356832297e-08,7.5683131065661735
1700123M08Rik,250.1429039873153,-0.44079685185869655,0.07545221588277733,-5.842066355526511,5.155726072470879e-09,1.0415452345518668e-08,7.982321863796249
1700123O12Rik,63.184741546241355,0.2108746992872086,0.13990963420290148,1.5072207177769565,0.13175409150834247,0.15751838897751078,0.8026687386027668
1700123O20Rik,663.1835479703526,-0.25612970716047584,0.05341624733197139,-4.794977557458885,1.6269304381289344e-06,2.8800138203986142e-06,5.540605428175334
1700124L16Rik,23.604537760497863,0.09363932005259666,0.22084477369697314,0.42400514390746513,0.6715620618761959,0.7031335415151887,0.15296218446044443
1700126G02Rik,30.20955493166934,1.3231296663419982,0.21732744710677496,6.088184828729583,1.1419799280948956e-09,2.3734039930133973e-09,8.624628331313561
1700128E19Rik,31.97716936944447,3.483207901482858,0.3257043188622636,10.694386594719564,1.0813276149622934e-26,3.8062241648661407e-26,25.419505637831037
1810010H24Rik,28.1630908050752,1.4093677944627443,0.21835172600241018,6.454575927864146,1.0852235812718642e-10,2.3449228357576764e-10,9.629871444017565
1810013L24Rik,3759.3198703693233,0.5943522963328051,0.027549712666081156,21.57381107878355,3.1651287418709846e-103,3.69693705493328e-102,101.43215794378119
1810019D21Rik,32.094107694392754,-0.542584400683548,0.18741356663562903,-2.8951180558793004,0.0037901595971850436,0.005334056883690248,2.2729423571986254
1810020O05Rik,38.38261038897738,1.0303714339950243,0.1916960779269622,5.37502616192077,7.657156327829816e-08,1.4620176836027335e-07,6.8350473744064475
1810024B03Rik,401.845317517857,-0.20912135597336895,0.06380883119674867,-3.2773105548440853,0.001048010315161861,0.001544504331364053,2.81121086943772
1810030O07Rik,675.8793243731387,-0.21053091702194673,0.04522192287982604,-4.655505640072344,3.231865589166107e-06,5.620462641790889e-06,5.250227934518609
1810034E14Rik,28.71041641576971,1.1998447928781897,0.23711894191014313,5.060096773428055,4.1904374312814454e-07,7.679830017211555e-07,6.114648392390886
1810037I17Rik,298.25343799906494,-0.33322672837494394,0.09292896459933137,-3.585822028811688,0.0003360180679859652,0.0005136394356815497,3.289341639843015
1810041H14Rik,22.629628977264954,-0.840776294470521,0.22611658144454544,-3.718331000315072,0.00020054338809942377,0.00031086828574669015,3.5074235816806802
1810044D09Rik,52.37786181227128,0.12070227722100614,0.1546876410048493,0.7802968384347024,0.4352161733107861,0.47529623317175557,0.323035627571859
1810055G02Rik,637.8554133664533,-0.26875579567095986,0.047629796108810914,-5.642598071530342,1.6750306544107796e-08,3.30555566341451e-08,7.480755525203902
