,source,target,weight
4546,Crebzf,Cd86,1.0
4547,Crebzf,Esrrg,1.0
4548,Crebzf,Fasn,1.0
4549,Crebzf,Gast,1.0
4550,Crebzf,Hcfc1,1.0
4551,Crebzf,Nr1h3,1.0
4552,Crebzf,Ntrk1,1.0
4553,Crebzf,Pdk4,-1.0
4554,Crebzf,Ppargc1b,1.0
4555,Crebzf,Prkaa1,1.0
4556,Crebzf,Serpinb5,1.0
4557,Crebzf,Srebf1,-1.0
4558,Crebzf,Stk11,1.0
4559,Crebzf,Tshb,1.0
4560,Crebzf,Wt1,1.0
4561,Creg1,Hspa4,-1.0
4562,Crem,Aanat,1.0
4563,Crem,Abcc8,1.0
4564,Crem,Ace,1.0
4565,Crem,Acot7,1.0
4566,Crem,Acr,1.0
4567,Crem,Adra1d,1.0
4568,Crem,Adrb1,-1.0
4569,Crem,Agtrap,1.0
4570,Crem,Aprt,1.0
4571,Crem,Bcl2,-1.0
4572,Crem,Braf,1.0
4573,Crem,Calm1,1.0
4574,Crem,Camk4,1.0
4575,Crem,Cck,1.0
4576,Crem,Ccl4,-1.0
4577,Crem,Ccna1,1.0
4578,Crem,Ccna2,-1.0
4579,Crem,Ccnd1,-1.0
4580,Crem,Cd247,-1.0
4581,Crem,Cd86,1.0
4582,Crem,Cd8a,1.0
4583,Crem,Cd8b1,1.0
4584,Crem,Cela2a,1.0
4585,Crem,Chga,1.0
4586,Crem,Cish,1.0
4587,Crem,Crabp2,-1.0
4588,Crem,Creb1,-1.0
4589,Crem,Creb3l4,1.0
4590,Crem,Crebbp,1.0
4591,Crem,Crh,1.0
4592,Crem,Csf2,1.0
4593,Crem,Cyp19a1,-1.0
4594,Crem,Cyp51,-1.0
4595,Crem,Dusp1,-1.0
4596,Crem,Dusp4,-1.0
4597,Crem,Etv3,1.0
4598,Crem,Fasl,-1.0
4599,Crem,Fos,-1.0
4600,Crem,Fshb,-1.0
4601,Crem,Fshr,1.0
4602,Crem,Gast,1.0
4603,Crem,Gjd2,1.0
4604,Crem,Gpx4,1.0
4605,Crem,Hmgcr,1.0
4606,Crem,Ifng,1.0
4607,Crem,Il17a,1.0
4608,Crem,Il2,-1.0
4609,Crem,Il4,1.0
4610,Crem,Il5ra,1.0
4611,Crem,Jun,-1.0
4612,Crem,Ldhc,1.0
4613,Crem,Lipe,1.0
4614,Crem,Mc2r,1.0
4615,Crem,Myd88,1.0
4616,Crem,Nfatc1,1.0
4617,Crem,Ngf,-1.0
4618,Crem,Notch1,1.0
4619,Crem,Nr3c1,1.0
4620,Crem,Pck1,1.0
4621,Crem,Pde3a,-1.0
4622,Crem,Per1,1.0
4623,Crem,Pgk2,1.0
4624,Crem,Plat,1.0
4625,Crem,Prkaca,1.0
4626,Crem,Psma4,1.0
4627,Crem,Ptger2,1.0
4628,Crem,Pth,1.0
4629,Crem,Ptprc,1.0
4630,Crem,Slc5a5,1.0
4631,Crem,Star,1.0
4632,Crem,Syk,1.0
4633,Crem,Taf4,1.0
4634,Crem,Tbp,1.0
4635,Crem,Tesk1,1.0
4636,Crem,Th,-1.0
4637,Crem,Thop1,1.0
4638,Crem,Tnf,-1.0
4639,Crem,Tshr,1.0
4640,Crem,Vdr,1.0
4641,Crem,Zap70,1.0
4642,Crx,Aanat,1.0
4643,Crx,Abca4,1.0
4644,Crx,Aldh7a1,1.0
4645,Crx,Asmt,1.0
4646,Crx,Atxn7,1.0
4647,Crx,Banf1,1.0
4648,Crx,Best1,1.0
4649,Crx,Btrc,1.0
4650,Crx,Fscn2,1.0
4651,Crx,Gngt1,1.0
4652,Crx,Grb10,1.0
4653,Crx,Gucy2e,1.0
4654,Crx,Igf2,1.0
4655,Crx,Igf2bp1,1.0
4656,Crx,Ipo13,1.0
4657,Crx,Kcnv2,1.0
4658,Crx,Kntc1,1.0
4659,Crx,Nr2e3,1.0
4660,Crx,Nrl,1.0
4661,Crx,Opn1sw,1.0
4662,Crx,Pax6,-1.0
4663,Crx,Pcna,-1.0
4664,Crx,Pde6a,1.0
4665,Crx,Pde6b,1.0
4666,Crx,Pou5f1,-1.0
4667,Crx,Prph2,1.0
4668,Crx,Rbp3,1.0
4669,Crx,Rho,-1.0
4670,Crx,Rs1,1.0
4671,Crx,Sag,1.0
4672,Crx,Samd7,1.0
4673,Ctbp1,Agt,-1.0
4674,Ctbp1,Brca1,-1.0
4675,Ctbp1,Brca2,-1.0
4676,Ctbp1,Cdh1,-1.0
4677,Ctbp1,Cdkn2a,-1.0
4678,Ctbp1,Cldn7,-1.0
4679,Ctbp1,Krt18,-1.0
4680,Ctbp1,Retn,-1.0
4681,Ctbp1,Ube2d3,-1.0
4682,Ctbp1,Vdr,-1.0
4683,Ctbp2,Ache,1.0
4684,Ctbp2,Agt,-1.0
4685,Ctbp2,Atxn1,1.0
4686,Ctbp2,Bbc3,1.0
4687,Ctbp2,Bik,1.0
4688,Ctbp2,Brca1,-1.0
4689,Ctbp2,Calca,1.0
4690,Ctbp2,Cdh1,-1.0
4691,Ctbp2,Cdkn2a,1.0
4692,Ctbp2,Ctbp1,1.0
4693,Ctbp2,Fgf3,1.0
4694,Ctbp2,Hp,1.0
4695,Ctbp2,Il2,1.0
4696,Ctbp2,Kat2b,1.0
4697,Ctbp2,Retn,-1.0
4698,Ctbp2,Tiam1,1.0
4699,Ctcf,Abca2,1.0
4700,Ctcf,Acvr1c,1.0
4701,Ctcf,Afm,1.0
4702,Ctcf,Ahcyl1,1.0
4703,Ctcf,Ankrd46,1.0
4704,Ctcf,App,1.0
4705,Ctcf,Arsi,1.0
4706,Ctcf,Asap2,1.0
4707,Ctcf,Atxn7,1.0
4708,Ctcf,B4galnt1,1.0
4709,Ctcf,Bax,1.0
4710,Ctcf,Bbc3,1.0
4711,Ctcf,Bcl6,-1.0
4712,Ctcf,Bicd2,1.0
4713,Ctcf,Brca1,1.0
4714,Ctcf,C4b,1.0
4715,Ctcf,Ccnd1,1.0
4716,Ctcf,Cd34,1.0
4717,Ctcf,Cd80,1.0
4718,Ctcf,Cdh1,1.0
4719,Ctcf,Cdkn1a,1.0
4720,Ctcf,Cdkn1c,-1.0
4721,Ctcf,Cdkn2a,-1.0
4722,Ctcf,Celsr3,-1.0
4723,Ctcf,Cep135,1.0
4724,Ctcf,Cftr,1.0
4725,Ctcf,Chrna6,1.0
4726,Ctcf,Cideb,1.0
4727,Ctcf,Cish,1.0
4728,Ctcf,Cnih1,1.0
4729,Ctcf,Col11a2,1.0
4730,Ctcf,Col27a1,1.0
4731,Ctcf,Csf2,1.0
4732,Ctcf,Csnk2a2,1.0
4733,Ctcf,Dhps,1.0
4734,Ctcf,Dip2b,1.0
4735,Ctcf,Dlk1,1.0
4736,Ctcf,Dmkn,1.0
4737,Ctcf,Dmpk,1.0
4738,Ctcf,Egf,1.0
4739,Ctcf,Elp5,1.0
4740,Ctcf,Ephb1,1.0
4741,Ctcf,Etnk2,1.0
4742,Ctcf,Fbxo7,1.0
4743,Ctcf,Fmr1,1.0
4744,Ctcf,Fxn,1.0
4745,Ctcf,Galnt6,1.0
4746,Ctcf,Galt,1.0
4747,Ctcf,Gas7,1.0
4748,Ctcf,Grb10,1.0
4749,Ctcf,Grin3a,1.0
4750,Ctcf,H2-Aa,1.0
4751,Ctcf,H2-T23,1.0
4752,Ctcf,H2az1,1.0
4753,Ctcf,Hcfc1r1,1.0
4754,Ctcf,Hdlbp,1.0
4755,Ctcf,Hebp2,1.0
4756,Ctcf,Hmcn1,1.0
4757,Ctcf,Hmox1,1.0
4758,Ctcf,Hs1bp3,1.0
4759,Ctcf,Hspa5,1.0
4760,Ctcf,Ifng,1.0
4761,Ctcf,Igf2,-1.0
4762,Ctcf,Il10,1.0
4763,Ctcf,Il13,-1.0
4764,Ctcf,Il17a,1.0
4765,Ctcf,Il19,1.0
4766,Ctcf,Il3,1.0
4767,Ctcf,Il4,1.0
4768,Ctcf,Il5,1.0
4769,Ctcf,Ipo13,1.0
4770,Ctcf,Irak2,1.0
4771,Ctcf,Jun,1.0
4772,Ctcf,Ksr1,1.0
4773,Ctcf,Lpin3,1.0
4774,Ctcf,Lrrc59,1.0
4775,Ctcf,Lta,1.0
4776,Ctcf,Ltb,1.0
4777,Ctcf,Mb,1.0
4778,Ctcf,Mcm10,1.0
4779,Ctcf,Mgat5b,1.0
4780,Ctcf,Mpz,1.0
4781,Ctcf,Mrpl17,1.0
4782,Ctcf,Muc2,-1.0
4783,Ctcf,Muc5ac,-1.0
4784,Ctcf,Myc,-1.0
4785,Ctcf,Myd88,1.0
4786,Ctcf,Nanog,1.0
4787,Ctcf,Nbn,1.0
4788,Ctcf,Ncbp3,1.0
4789,Ctcf,Nes,1.0
4790,Ctcf,Nf1,1.0
4791,Ctcf,Nfe2l2,1.0
4792,Ctcf,Pax6,-1.0
4793,Ctcf,Pbxip1,1.0
4794,Ctcf,Plcb1,1.0
4795,Ctcf,Plcb4,1.0
4796,Ctcf,Plxnb3,1.0
4797,Ctcf,Pmpcb,1.0
4798,Ctcf,Polr2f,1.0
4799,Ctcf,Pomt2,1.0
4800,Ctcf,Pou1f1,1.0
4801,Ctcf,Ppard,1.0
4802,Ctcf,Pprc1,1.0
4803,Ctcf,Prss35,1.0
4804,Ctcf,Ptpa,1.0
4805,Ctcf,Ptprg,1.0
4806,Ctcf,Rad21,1.0
4807,Ctcf,Rarres1,1.0
4808,Ctcf,Rassf1,1.0
4809,Ctcf,Rb1,1.0
4810,Ctcf,Rbl2,1.0
4811,Ctcf,Rpl39l,1.0
4812,Ctcf,Rpp30,1.0
4813,Ctcf,Runx1,-1.0
4814,Ctcf,Sin3a,1.0
4815,Ctcf,Six5,1.0
4816,Ctcf,Slc13a2,1.0
4817,Ctcf,Slc6a4,1.0
4818,Ctcf,Smc3,1.0
4819,Ctcf,Smim7,1.0
4820,Ctcf,Syt8,1.0
4821,Ctcf,Tert,-1.0
4822,Ctcf,Tmbim6,1.0
4823,Ctcf,Tnf,1.0
4824,Ctcf,Tnfrsf18,-1.0
4825,Ctcf,Trappc6a,1.0
4826,Ctcf,Trp53,1.0
4827,Ctcf,Tsfm,1.0
4828,Ctcf,Tysnd1,1.0
4829,Ctcf,Vegfa,1.0
4830,Ctcf,Wrap53,1.0
4831,Ctcf,Wt1,1.0
4832,Ctcf,Zfp804b,1.0
4833,Ctcfl,Bag1,1.0
4834,Ctcfl,Brca1,1.0
4835,Ctcfl,Fer,1.0
4836,Ctcfl,Gal3st1,1.0
4837,Ctcfl,Magea4,1.0
4838,Ctcfl,Myc,1.0
4839,Ctcfl,Notch3,1.0
4840,Ctcfl,Pgr,1.0
4841,Ctcfl,Prmt7,1.0
4842,Ctcfl,Rbl2,1.0
4843,Ctnnb1,Aatf,-1.0
4844,Ctnnb1,Adam2,-1.0
4845,Ctnnb1,Adgrg2,1.0
4846,Ctnnb1,Aff3,1.0
4847,Ctnnb1,Akap13,1.0
4848,Ctnnb1,Akt1,1.0
4849,Ctnnb1,Akt2,1.0
4850,Ctnnb1,Aldh3a2,1.0
4851,Ctnnb1,Amhr2,1.0
4852,Ctnnb1,Apcdd1,1.0
4853,Ctnnb1,Apod,1.0
4854,Ctnnb1,App,-1.0
4855,Ctnnb1,Ar,1.0
4856,Ctnnb1,Arhgap26,1.0
4857,Ctnnb1,Arl4a,1.0
4858,Ctnnb1,Ascl1,1.0
4859,Ctnnb1,Asns,1.0
4860,Ctnnb1,Atoh1,1.0
4861,Ctnnb1,Axin2,1.0
4862,Ctnnb1,Bace1,-1.0
4863,Ctnnb1,Bag2,-1.0
4864,Ctnnb1,Bag3,-1.0
4865,Ctnnb1,Bambi,1.0
4866,Ctnnb1,Bcl2,1.0
4867,Ctnnb1,Bcl2l1,1.0
4868,Ctnnb1,Bcl2l2,1.0
4869,Ctnnb1,Bik,1.0
4870,Ctnnb1,Birc5,1.0
4871,Ctnnb1,Birc7,1.0
4872,Ctnnb1,Bmp2,1.0
4873,Ctnnb1,Bmp4,-1.0
4874,Ctnnb1,Bok,-1.0
4875,Ctnnb1,Btrc,1.0
4876,Ctnnb1,Capn2,1.0
4877,Ctnnb1,Casp3,-1.0
4878,Ctnnb1,Casp4,-1.0
4879,Ctnnb1,Casp7,-1.0
4880,Ctnnb1,Ccn2,1.0
4881,Ctnnb1,Ccn4,1.0
4882,Ctnnb1,Ccn5,1.0
4883,Ctnnb1,Ccnd1,1.0
4884,Ctnnb1,Ccnd3,1.0
4885,Ctnnb1,Cd14,1.0
4886,Ctnnb1,Cd4,1.0
4887,Ctnnb1,Cd44,1.0
4888,Ctnnb1,Cdc6,1.0
4889,Ctnnb1,Cdh3,1.0
4890,Ctnnb1,Cdkn1a,-1.0
4891,Ctnnb1,Cdkn1b,-1.0
4892,Ctnnb1,Cdkn1c,-1.0
4893,Ctnnb1,Cdx1,1.0
4894,Ctnnb1,Cdx2,1.0
4895,Ctnnb1,Cdx4,1.0
4896,Ctnnb1,Cebpa,-1.0
4897,Ctnnb1,Cer1,1.0
4898,Ctnnb1,Chga,1.0
4899,Ctnnb1,Cldn1,1.0
4900,Ctnnb1,Cldn2,1.0
4901,Ctnnb1,Cnn2,1.0
4902,Ctnnb1,Cops5,1.0
4903,Ctnnb1,Crat,1.0
4904,Ctnnb1,Crybg1,1.0
4905,Ctnnb1,Ctnna2,1.0
4906,Ctnnb1,Ctnnd2,1.0
4907,Ctnnb1,Cxcl12,-1.0
4908,Ctnnb1,Cxcl5,1.0
4909,Ctnnb1,Cyp24a1,1.0
4910,Ctnnb1,Cyp26a1,1.0
4911,Ctnnb1,Dap3,-1.0
4912,Ctnnb1,Dapk2,-1.0
4913,Ctnnb1,Dbh,1.0
4914,Ctnnb1,Dct,1.0
4915,Ctnnb1,Ddx17,1.0
4916,Ctnnb1,Dio2,1.0
4917,Ctnnb1,Dkk1,1.0
4918,Ctnnb1,Dkk4,1.0
4919,Ctnnb1,Dll1,1.0
4920,Ctnnb1,Dmp1,1.0
4921,Ctnnb1,Dnmt1,1.0
4922,Ctnnb1,Dpep1,1.0
4923,Ctnnb1,Dsp,-1.0
4924,Ctnnb1,Dusp6,1.0
4925,Ctnnb1,Dync1i1,1.0
4926,Ctnnb1,E2f1,1.0
4927,Ctnnb1,Ecm1,1.0
4928,Ctnnb1,Edn1,1.0
4929,Ctnnb1,Edn3,1.0
4930,Ctnnb1,Emp1,1.0
4931,Ctnnb1,Emx2,1.0
4932,Ctnnb1,En2,1.0
4933,Ctnnb1,Enah,1.0
4934,Ctnnb1,Enam,1.0
4935,Ctnnb1,Enc1,1.0
4936,Ctnnb1,Enpp2,1.0
4937,Ctnnb1,Entrep1,1.0
4938,Ctnnb1,Epb41l4a,1.0
4939,Ctnnb1,Epcam,1.0
4940,Ctnnb1,Ephb2,1.0
4941,Ctnnb1,Ephb3,1.0
4942,Ctnnb1,Etv5,1.0
4943,Ctnnb1,F13a1,1.0
4944,Ctnnb1,Fadd,-1.0
4945,Ctnnb1,Fbln2,-1.0
4946,Ctnnb1,Fgf18,1.0
4947,Ctnnb1,Fgf20,1.0
4948,Ctnnb1,Fgf9,1.0
4949,Ctnnb1,Fn1,1.0
4950,Ctnnb1,Fosl1,1.0
4951,Ctnnb1,Foxa2,1.0
4952,Ctnnb1,Foxn1,1.0
4953,Ctnnb1,Frk,1.0
4954,Ctnnb1,Fscn1,1.0
4955,Ctnnb1,Fst,1.0
4956,Ctnnb1,Fut1,1.0
4957,Ctnnb1,Fut8,1.0
4958,Ctnnb1,Fzd1,-1.0
4959,Ctnnb1,Fzd2,-1.0
4960,Ctnnb1,Fzd3,1.0
4961,Ctnnb1,Fzd7,1.0
4962,Ctnnb1,Gad1,1.0
4963,Ctnnb1,Gast,1.0
4964,Ctnnb1,Gja4,-1.0
4965,Ctnnb1,Gja5,-1.0
4966,Ctnnb1,Glce,1.0
4967,Ctnnb1,Gli2,1.0
4968,Ctnnb1,Gli3,1.0
4969,Ctnnb1,Glul,1.0
4970,Ctnnb1,Gpx2,1.0
4971,Ctnnb1,Grem2,1.0
4972,Ctnnb1,Herpud1,1.0
4973,Ctnnb1,Hes1,1.0
4974,Ctnnb1,Hes7,1.0
4975,Ctnnb1,Hif1a,-1.0
4976,Ctnnb1,Hilpda,1.0
4977,Ctnnb1,Hoxb4,1.0
4978,Ctnnb1,Hsd17b2,1.0
4979,Ctnnb1,Htra1,1.0
4980,Ctnnb1,Hycc1,-1.0
4981,Ctnnb1,Id2,1.0
4982,Ctnnb1,Id3,1.0
4983,Ctnnb1,Ido1,1.0
4984,Ctnnb1,Igf1,1.0
4985,Ctnnb1,Igf2,1.0
4986,Ctnnb1,Igfbp6,-1.0
4987,Ctnnb1,Ihh,1.0
4988,Ctnnb1,Ikbkg,1.0
4989,Ctnnb1,Il1r1,1.0
4990,Ctnnb1,Il6,1.0
4991,Ctnnb1,Inha,1.0
4992,Ctnnb1,Inhbb,1.0
4993,Ctnnb1,Irs1,1.0
4994,Ctnnb1,Isl1,-1.0
4995,Ctnnb1,Isyna1,-1.0
4996,Ctnnb1,Itga1,1.0
4997,Ctnnb1,Itgb1,-1.0
4998,Ctnnb1,Jun,1.0
4999,Ctnnb1,Kcnip4,1.0
5000,Ctnnb1,Klf4,-1.0
5001,Ctnnb1,Klf5,1.0
5002,Ctnnb1,Krt1,1.0
5003,Ctnnb1,Krt5,1.0
5004,Ctnnb1,L1cam,1.0
5005,Ctnnb1,Lamc2,1.0
5006,Ctnnb1,Lbx1,1.0
5007,Ctnnb1,Lect2,1.0
5008,Ctnnb1,Lef1,1.0
5009,Ctnnb1,Lep,1.0
5010,Ctnnb1,Lgals3,1.0
5011,Ctnnb1,Lima1,-1.0
5012,Ctnnb1,Lmo2,1.0
5013,Ctnnb1,Lrp1,-1.0
5014,Ctnnb1,Ly6g6d,1.0
5015,Ctnnb1,Map3k6,1.0
5016,Ctnnb1,Mark4,1.0
5017,Ctnnb1,Meox2,1.0
5018,Ctnnb1,Mesp1,1.0
5019,Ctnnb1,Met,1.0
5020,Ctnnb1,Mllt10,1.0
5021,Ctnnb1,Mme,1.0
5022,Ctnnb1,Mmp13,1.0
5023,Ctnnb1,Mmp14,1.0
5024,Ctnnb1,Mmp2,1.0
5025,Ctnnb1,Mmp7,1.0
5026,Ctnnb1,Mmp9,1.0
5027,Ctnnb1,Msln,1.0
5028,Ctnnb1,Msx1,1.0
5029,Ctnnb1,Msx2,1.0
5030,Ctnnb1,Mtap,1.0
5031,Ctnnb1,Muc6,1.0
5032,Ctnnb1,Mxd1,-1.0
5033,Ctnnb1,Mybl2,-1.0
5034,Ctnnb1,Myc,1.0
5035,Ctnnb1,Mycbp,1.0
5036,Ctnnb1,Myf5,1.0
5037,Ctnnb1,Myh2,1.0
5038,Ctnnb1,Myod1,1.0
5039,Ctnnb1,Nanog,1.0
5040,Ctnnb1,Ncoa2,1.0
5041,Ctnnb1,Nedd4l,1.0
5042,Ctnnb1,Neurog1,1.0
5043,Ctnnb1,Neurog2,1.0
5044,Ctnnb1,Nfkbia,-1.0
5045,Ctnnb1,Nkd1,1.0
5046,Ctnnb1,Nkx2-2,-1.0
5047,Ctnnb1,Nos2,1.0
5048,Ctnnb1,Notch1,1.0
5049,Ctnnb1,Notum,1.0
5050,Ctnnb1,Npm1,1.0
5051,Ctnnb1,Nppc,1.0
5052,Ctnnb1,Nr1i2,1.0
5053,Ctnnb1,Nr4a1,1.0
5054,Ctnnb1,Nrcam,1.0
5055,Ctnnb1,Nt5e,1.0
5056,Ctnnb1,Ntsr1,1.0
5057,Ctnnb1,Otx2,1.0
5058,Ctnnb1,Pax8,1.0
5059,Ctnnb1,Pcca,1.0
5060,Ctnnb1,Pcsk6,1.0
5061,Ctnnb1,Pdcd5,-1.0
5062,Ctnnb1,Pdcd6ip,-1.0
5063,Ctnnb1,Phex,1.0
5064,Ctnnb1,Pitx2,1.0
5065,Ctnnb1,Pkd1,1.0
5066,Ctnnb1,Pla2g2a,1.0
5067,Ctnnb1,Plaur,1.0
5068,Ctnnb1,Pld1,1.0
5069,Ctnnb1,Plk2,1.0
5070,Ctnnb1,Pls3,1.0
5071,Ctnnb1,Pml,1.0
5072,Ctnnb1,Pou5f1,1.0
5073,Ctnnb1,Ppard,1.0
5074,Ctnnb1,Pparg,1.0
5075,Ctnnb1,Ppid,1.0
5076,Ctnnb1,Psmd4,1.0
5077,Ctnnb1,Ptch1,1.0
5078,Ctnnb1,Pten,-1.0
5079,Ctnnb1,Ptgs2,1.0
5080,Ctnnb1,Pttg1,1.0
5081,Ctnnb1,Ptx3,1.0
5082,Ctnnb1,Qpct,1.0
5083,Ctnnb1,Rarg,1.0
5084,Ctnnb1,Rasgrf1,1.0
5085,Ctnnb1,Rb1,-1.0
5086,Ctnnb1,Rbp1,1.0
5087,Ctnnb1,Rcn1,1.0
5088,Ctnnb1,Rest,1.0
5089,Ctnnb1,Ret,1.0
5090,Ctnnb1,Rock1,-1.0
5091,Ctnnb1,Rspo2,1.0
5092,Ctnnb1,Runx2,1.0
5093,Ctnnb1,S100a4,1.0
5094,Ctnnb1,S100a6,1.0
5095,Ctnnb1,Scgb2a2,1.0
5096,Ctnnb1,Scn5a,-1.0
5097,Ctnnb1,Sdc2,-1.0
5098,Ctnnb1,Sema3c,1.0
5099,Ctnnb1,Serpina5,1.0
5100,Ctnnb1,Serpind1,1.0
5101,Ctnnb1,Sfn,1.0
5102,Ctnnb1,Sfrp4,1.0
5103,Ctnnb1,Sgk1,1.0
5104,Ctnnb1,Sim2,1.0
5105,Ctnnb1,Slc1a5,1.0
5106,Ctnnb1,Slc26a2,1.0
5107,Ctnnb1,Slc2a3,1.0
5108,Ctnnb1,Slc6a2,1.0
5109,Ctnnb1,Slc7a8,1.0
5110,Ctnnb1,Smc3,1.0
5111,Ctnnb1,Snai2,1.0
5112,Ctnnb1,Sox10,1.0
5113,Ctnnb1,Sp5,1.0
5114,Ctnnb1,Spag11b,1.0
5115,Ctnnb1,Spn,1.0
5116,Ctnnb1,Spp1,1.0
5117,Ctnnb1,Sqstm1,-1.0
5118,Ctnnb1,Srsf3,1.0
5119,Ctnnb1,Stard7,1.0
5120,Ctnnb1,Stat3,1.0
5121,Ctnnb1,Stmn2,1.0
5122,Ctnnb1,T,1.0
5123,Ctnnb1,Tagln,1.0
5124,Ctnnb1,Tbx3,1.0
5125,Ctnnb1,Tcf4,1.0
5126,Ctnnb1,Tcf7,1.0
5127,Ctnnb1,Tgfb2,1.0
5128,Ctnnb1,Tgif1,1.0
5129,Ctnnb1,Tjp1,-1.0
5130,Ctnnb1,Tle1,1.0
5131,Ctnnb1,Tmod1,-1.0
5132,Ctnnb1,Tnfrsf11b,1.0
5133,Ctnnb1,Tob2,1.0
5134,Ctnnb1,Tpo,-1.0
5135,Ctnnb1,Trp53bp1,-1.0
5136,Ctnnb1,Trp53i11,-1.0
5137,Ctnnb1,Trp63,1.0
5138,Ctnnb1,Tsc22d1,1.0
5139,Ctnnb1,Tspan8,1.0
5140,Ctnnb1,Ttc9,1.0
5141,Ctnnb1,Ttll5,1.0
5142,Ctnnb1,Twist1,1.0
5143,Ctnnb1,Ube2b,1.0
5144,Ctnnb1,Ugcg,1.0
5145,Ctnnb1,Vcan,1.0
5146,Ctnnb1,Vegfa,1.0
5147,Ctnnb1,Vegfc,1.0
5148,Ctnnb1,Vim,1.0
5149,Ctnnb1,Wif1,1.0
5150,Ctnnb1,Wnt11,1.0
5151,Ctnnb1,Zeb1,1.0
5152,Ctnnb1,Zyx,1.0
5153,Cux1,Abl1,1.0
5154,Cux1,Akt1,1.0
5155,Cux1,Arhgap32,-1.0
5156,Cux1,Arhgdib,1.0
5157,Cux1,Bcl2,1.0
5158,Cux1,Car9,1.0
5159,Cux1,Cav1,1.0
5160,Cux1,Ccn5,1.0
5161,Cux1,Ccna2,1.0
5162,Cux1,Ccnd2,1.0
5163,Cux1,Ccne2,1.0
5164,Cux1,Cd38,1.0
5165,Cux1,Cd40,1.0
5166,Cux1,Cd44,1.0
5167,Cux1,Cd8a,1.0
5168,Cux1,Cdh1,-1.0
5169,Cux1,Cdh13,1.0
5170,Cux1,Cdh2,1.0
5171,Cux1,Cdk2,1.0
5172,Cux1,Cdkn1a,-1.0
5173,Cux1,Cdkn1b,-1.0
5174,Cux1,Cebpe,1.0
5175,Cux1,Cftr,1.0
5176,Cux1,Chd4,1.0
5177,Cux1,Cr2,1.0
5178,Cux1,Crh,1.0
5179,Cux1,Cxcl14,1.0
5180,Cux1,Cybb,1.0
5181,Cux1,Cyp7a1,1.0
5182,Cux1,Daxx,1.0
5183,Cux1,Dbh,1.0
5184,Cux1,Dctn6,-1.0
5185,Cux1,Dhfr,1.0
5186,Cux1,Ect2,-1.0
5187,Cux1,Fbxo10,1.0
5188,Cux1,Flna,1.0
5189,Cux1,Fto,1.0
5190,Cux1,Gstk1,1.0
5191,Cux1,Hbb-bh1,1.0
5192,Cux1,Hif1an,1.0
5193,Cux1,Hps5,1.0
5194,Cux1,Hspb1,1.0
5195,Cux1,Icam1,1.0
5196,Cux1,Ifng,1.0
5197,Cux1,Ighe,1.0
5198,Cux1,Ikbkg,1.0
5199,Cux1,Il4,1.0
5200,Cux1,Il6,1.0
5201,Cux1,Irf2bpl,-1.0
5202,Cux1,Jun,1.0
5203,Cux1,Kif23,-1.0
5204,Cux1,Kmt2e,1.0
5205,Cux1,Lats1,1.0
5206,Cux1,Lima1,-1.0
5207,Cux1,Lingo1,1.0
5208,Cux1,Marcks,1.0
5209,Cux1,Myc,1.0
5210,Cux1,Ncam1,-1.0
5211,Cux1,Neu1,1.0
5212,Cux1,Ngf,1.0
5213,Cux1,Ngfr,1.0
5214,Cux1,Nos2,1.0
5215,Cux1,Ntrk1,1.0
5216,Cux1,Ocln,-1.0
5217,Cux1,Pcdh10,-1.0
5218,Cux1,Pik3c3,1.0
5219,Cux1,Pik3ip1,-1.0
5220,Cux1,Pik3r1,1.0
5221,Cux1,Pnn,-1.0
5222,Cux1,Pola1,1.0
5223,Cux1,Ppia,1.0
5224,Cux1,Psip1,1.0
5225,Cux1,Ptk2,1.0
5226,Cux1,Ptpn13,1.0
5227,Cux1,Pttg1,-1.0
5228,Cux1,Rab36,1.0
5229,Cux1,Rac3,1.0
5230,Cux1,Racgap1,-1.0
5231,Cux1,Rasip1,1.0
5232,Cux1,Rhobtb3,1.0
5233,Cux1,Runx2,1.0
5234,Cux1,Scarb1,1.0
5235,Cux1,Sele,1.0
5236,Cux1,Sis,-1.0
5237,Cux1,Smarca2,1.0
5238,Cux1,Smarca4,1.0
5239,Cux1,Snai1,1.0
5240,Cux1,Snai2,1.0
5241,Cux1,Son,1.0
5242,Cux1,Stat5a,1.0
5243,Cux1,Stat6,1.0
5244,Cux1,Tgfbr2,1.0
5245,Cux1,Thbs1,1.0
5246,Cux1,Tnfrsf1b,1.0
5247,Cux1,Top2b,1.0
5248,Cux1,Traf6,1.0
5249,Cux1,Vegfc,1.0
5250,Cux1,Vim,1.0
5251,Cux1,Wnt2,1.0
5252,Cux1,Wnt5a,1.0
5253,Cux2,Dll1,-1.0
5254,Cux2,Ncam1,1.0
5255,Cxxc1,Acta2,1.0
5256,Cxxc1,Adora2a,1.0
5257,Cxxc1,Bag6,1.0
5258,Cxxc1,Bak1,1.0
5259,Cxxc1,Bdnf,1.0
5260,Cxxc1,Ccna1,1.0
5261,Cxxc1,Ghrhr,1.0
5262,Cxxc1,Hoxa7,1.0
5263,Cxxc1,Igfbp3,1.0
5264,Cxxc1,Klf2,1.0
5265,Cxxc1,Mt1,1.0
5266,Cxxc1,Nos2,1.0
5267,Cxxc1,Oprm1,1.0
5268,Cxxc1,Pomc,1.0
5269,Cxxc1,Ppp1cc,1.0
5270,Cxxc1,Rb1,1.0
5271,Cxxc1,Reln,1.0
