names,names,stat,log2FoldChange,pvals,padj,p_log10
Macf1,Macf1,12.460548,0.45726565,1.2252447852938985e-35,1.2776174203884418e-33,32.893599175198474
Ctnnd1,Ctnnd1,12.440059,0.8702537,1.583881574975986e-35,1.6476516641018047e-33,32.783134598675716
Dusp27,Dusp27,12.432811,4.3247504,1.7342791980255347e-35,1.799819297884409e-33,32.744771095936215
St3gal2,St3gal2,12.409016,0.8979386,2.3350669393906375e-35,2.4005037564450903e-33,32.619697610085524
Zfp516,Zfp516,12.391828,0.6216917,2.893734872655359e-35,2.9608939185289298e-33,32.528577152024006
Lamc1,Lamc1,12.380186,0.49380088,3.3456796552000074e-35,3.4153292012930736e-33,32.46656742861074
Gm25360,Gm25360,12.336449,0.726402,5.764251420428695e-35,5.835785273634252e-33,32.23390069624935
Tmem176b,Tmem176b,12.336366,2.0588753,5.770202646334478e-35,5.835785273634252e-33,32.23390069624935
Tet3,Tet3,12.311018,0.5431781,7.902014640780062e-35,7.954998195168702e-33,32.09935991455019
Dusp9,Dusp9,12.29231,1.6629663,9.961811937245673e-35,9.982603792435797e-33,32.000756165606674
Lrrn4,Lrrn4,12.286217,1.5132658,1.074164695032328e-34,1.0739434711820927e-32,31.969018577854147
Tpcn1,Tpcn1,12.229004,0.9676492,2.175913194471411e-34,2.1508557325712765e-32,31.667388718691768
Dact3,Dact3,12.219722,1.625831,2.439181440939066e-34,2.4002314490105574e-32,31.619746878212705
Parva,Parva,12.215149,1.7416356,2.5802951694310904e-34,2.533385983092444e-32,31.596298636677457
Speg,Speg,12.209948,1.4109962,2.750655455935908e-34,2.694593890701699e-32,31.569506679203513
Kdm6b,Kdm6b,12.1942625,0.59109426,3.3351059678877304e-34,3.259823598277021e-32,31.486805900658347
Ppp1r12a,Ppp1r12a,12.191264,0.94368553,3.4601312426872473e-34,3.3744775474162617e-32,31.471793457155325
Kif26b,Kif26b,12.188743,0.9958323,3.568872956285922e-34,3.4650584074019604e-32,31.460289440475382
Zswim8,Zswim8,12.178612,0.6480073,4.0410163505854345e-34,3.8974844453295417e-32,31.40921560938377
Foxp4,Foxp4,12.155118,0.768249,5.388363441537508e-34,5.165825291709867e-32,31.286860285760337
Ctdsp2,Ctdsp2,12.15507,0.5255797,5.391536776497904e-34,5.165825291709867e-32,31.286860285760337
Fam129b,Fam129b,12.124834,1.1711047,7.801778239001328e-34,7.426307037913008e-32,31.129227098994217
Stat3,Stat3,12.107034,1.1928414,9.693640390093756e-34,9.167204378432604e-32,31.037763086154435
Cfc1,Cfc1,12.088273,1.841414,1.218198943449474e-33,1.1495535645410576e-31,30.939470787559014
Plagl1,Plagl1,12.070185,1.4623839,1.517939027579725e-33,1.4293162511634863e-31,30.844871668382268
Alpk3,Alpk3,12.05979,3.3198206,1.7222297491856413e-33,1.6181922574552657e-31,30.790969881122
Amotl1,Amotl1,12.054715,0.6449231,1.8316423581545945e-33,1.7173022804749441e-31,30.7651532533611
Ccdc8,Ccdc8,12.04142,1.0839928,2.1521812618271672e-33,2.0092083656087772e-31,30.69697502226534
Ubc,Ubc,12.030671,0.6245396,2.451604626605532e-33,2.2790012285323893e-31,30.642255440706112
Efnb3,Efnb3,12.015543,1.2182765,2.944289915860245e-33,2.725401921903601e-31,30.564569442160398
Reck,Reck,12.006548,1.4041624,3.2826466046718336e-33,3.031387951405923e-31,30.518358479873495
Hcn4,Hcn4,12.000112,3.0165188,3.5481925420783184e-33,3.2568084108391556e-31,30.48720778904418
Bmp2,Bmp2,11.989331,2.3271348,4.041547849736083e-33,3.7018714277320586e-31,30.431578669104496
Fzd4,Fzd4,11.944411,1.7674633,6.944018511192692e-33,6.307507542048231e-31,30.200142221513048
Sgms1,Sgms1,11.927311,1.9109442,8.52841639309175e-33,7.69865786426801e-31,30.113584980405104
Dock1,Dock1,11.913588,0.7541196,1.0055628143881134e-32,9.058565963594034e-31,30.04294054883442
Trim44,Trim44,11.9091215,0.6278727,1.0608949312335789e-32,9.517774217767206e-31,30.021464601821446
Fstl1,Fstl1,11.899249,0.62207043,1.1941720237589678e-32,1.069151022337153e-30,29.97096094443094
Tmem88,Tmem88,11.817491,2.395798,3.170139722128101e-32,2.792471262086671e-30,29.55401128760587
Slc25a24,Slc25a24,11.774915,1.3389854,5.257007071693851e-32,4.584508901584353e-30,29.338707179678817
Obsl1,Obsl1,11.756196,0.8055493,6.5624874515473e-32,5.6776562226842196e-30,29.245830907180217
Ripor1,Ripor1,11.723425,1.0335104,9.668224107402053e-32,8.331644565611501e-30,29.079269265666944
Adam19,Adam19,11.72011,1.0710062,1.005417379855393e-31,8.630194645041645e-30,29.063979409115124
Cd248,Cd248,11.712103,2.3360164,1.1050438102609143e-31,9.466758649825414e-30,29.023798694857394
Npc1,Npc1,11.664458,0.71360755,1.9363226630065759e-31,1.6427159896974816e-29,28.784437515547957
Col13a1,Col13a1,11.655596,2.2212358,2.148715485277096e-31,1.8158516105849437e-29,28.740919644436758
Parvb,Parvb,11.634257,1.4102032,2.759827914962768e-31,2.3188392583199672e-29,28.634729355563902
Smurf1,Smurf1,11.620675,0.92210066,3.2356801011674067e-31,2.71343760652793e-29,28.566480160247085
Tln1,Tln1,11.567355,0.65237886,6.031335265438375e-31,5.0002859408400007e-29,28.30100515986834
Pbx3,Pbx3,11.527884,1.2345896,9.546203548051778e-31,7.854673808247273e-29,28.104871845788836
Tgfbi,Tgfbi,11.52301,1.593789,1.0101872422159467e-30,8.296257669108444e-29,28.08111776788539
Sesn3,Sesn3,11.514536,0.6630971,1.114582945598954e-30,9.136443428923808e-29,28.03922283050132
Myocd,Myocd,11.507795,3.6894863,1.205203260986622e-30,9.860774471117323e-29,28.006088973971185
Tmem98,Tmem98,11.497311,1.6328034,1.3609017366259232e-30,1.1113861266340786e-28,27.954135028788603
Arhgap1,Arhgap1,11.4819,1.0411249,1.6266513184756283e-30,1.3234641109035136e-28,27.87828783120275
Tgfb1i1,Tgfb1i1,11.47738,3.4132895,1.7139605102363687e-30,1.391907967522996e-28,27.856389479178233
Ctso,Ctso,11.429409,2.9351127,2.9813068491656937e-30,2.394416866670925e-28,27.620800236914476
Ephb3,Ephb3,11.3944645,1.0634466,4.455615531986728e-30,3.5588719964905327e-28,27.448687632175293
Cdh3,Cdh3,11.369834,2.3659692,5.909999613815837e-30,4.703347780095223e-28,27.327592906988134
Tmem119,Tmem119,11.368322,1.6406406,6.013207223322386e-30,4.776782487166879e-28,27.32086453405135
1810058I24Rik,1810058I24Rik,11.366518,0.73090965,6.138773967460183e-30,4.867680098226912e-28,27.312677971144513
Ppp1r9a,Ppp1r9a,11.348169,0.72528076,7.573205964212065e-30,5.9833805023940205e-28,27.223053378098022
Isyna1,Isyna1,11.321951,0.7621413,1.021729187448595e-29,8.0288435123770795e-28,27.095347006696933
C430049B03Rik,C430049B03Rik,11.307831,3.2835486,1.2001989138865175e-29,9.397471459966996e-28,27.02698898456043
Man1a,Man1a,11.307341,2.5266697,1.2069174608672682e-29,9.416326925491394e-28,27.026118471631047
Map1b,Map1b,11.299597,0.6259728,1.31821999810585e-29,1.0266372537832921e-27,26.988582980462006
Cep170,Cep170,11.2942295,0.53018576,1.4012729113722993e-29,1.0874425358928441e-27,26.96359368334254
Vwa5a,Vwa5a,11.258531,1.4357352,2.1023526439740307e-29,1.628615059713996e-27,26.788181553627396
Tgfbr1,Tgfbr1,11.257284,0.5751381,2.1322982633869442e-29,1.6488892641706014e-27,26.782808509652327
Zeb1,Zeb1,11.246906,0.82137454,2.3985823894300518e-29,1.8482621371532342e-27,26.7332364331995
Zmiz1,Zmiz1,11.235711,0.46171722,2.7229364032522076e-29,2.0834993764359403e-27,26.681206625185332
Itga1,Itga1,11.228627,3.2166445,2.950276787862379e-29,2.2495731786822897e-27,26.647899874656233
Unc45b,Unc45b,11.206122,6.0601325,3.805010597437984e-29,2.8894742334552038e-27,26.539181173950016
Rragd,Rragd,11.196666,0.7383849,4.2337134925207273e-29,3.194735340271556e-27,26.495565114037813
Cers4,Cers4,11.191392,0.9153078,4.493218243326094e-29,3.384710314985523e-27,26.470478495069493
Lamp2,Lamp2,11.180807,0.9314191,5.06274815411686e-29,3.80716918419139e-27,26.419397823440914
Nnat,Nnat,11.154245,0.7597935,6.82696396865328e-29,5.107480869082713e-27,26.291793251414532
Uaca,Uaca,11.137147,1.359082,8.272721487477256e-29,6.178520931784081e-27,26.209115477669148
Rgl1,Rgl1,11.095352,1.0642189,1.3213820898462395e-28,9.686661893871149e-27,26.013825858742443
Laptm4a,Laptm4a,11.09036,0.5533103,1.3972532461453071e-28,1.0225693731546836e-26,25.990307218913518
Cacna1h,Cacna1h,11.077202,1.8357077,1.6185156015668122e-28,1.1785760858009266e-26,25.92864237531457
Bmf,Bmf,11.076979,1.1098856,1.6225521733774464e-28,1.1795495342268554e-26,25.928283816550593
Nr1h5,Nr1h5,11.054925,6.922788,2.075107467067257e-28,1.5060385439142115e-26,25.822163913131966
Adra2b,Adra2b,11.053075,3.1083577,2.118334780197e-28,1.534861772497299e-26,25.81393073037882
Pnrc1,Pnrc1,11.049188,0.7641628,2.212062709468482e-28,1.6001197324401896e-26,25.79584751909873
Ilk,Ilk,11.045409,1.0001702,2.307148509564429e-28,1.6661425707666027e-26,25.778287839034867
Akap13,Akap13,11.023243,0.5669125,2.9522678797328488e-28,2.1250005919836556e-26,25.672640944627695
Igf2os,Igf2os,11.0197115,1.8531861,3.0704307610536414e-28,2.2064176049538594e-26,25.65631228592901
Sema5a,Sema5a,10.949336,1.4314052,6.693638049767886e-28,4.7553128460554264e-26,25.322820906098556
Col5a2,Col5a2,10.934357,4.759606,7.8963739968352075e-28,5.591579842718429e-26,25.25246546938761
Ednra,Ednra,10.915417,1.6258144,9.728164477698226e-28,6.877560423869145e-26,25.162565585360284
Prkg1,Prkg1,10.870664,2.0787134,1.5903992538219749e-27,1.118939352636649e-25,24.951193451924755
Akr1a1,Akr1a1,10.866891,0.46289626,1.6575337154767717e-27,1.1642975170883542e-25,24.93393602868992
Trafd1,Trafd1,10.86464,1.4864384,1.6989113573272813e-27,1.189537437708113e-25,24.924621885081788
Pard3,Pard3,10.828468,0.60862666,2.5233961724254802e-27,1.755568505882829e-25,24.75558221880678
Ltbp1,Ltbp1,10.785771,0.90350056,4.018592853907833e-27,2.778106651583657e-25,24.55625108570237
Sdc3,Sdc3,10.767572,1.0015877,4.897433565638515e-27,3.374980598049091e-25,24.471728719480197
Cmtm3,Cmtm3,10.753633,1.3121419,5.697291806578086e-27,3.895467548062647e-25,24.40944040927318
Plscr3,Plscr3,10.729819,0.9405138,7.373993587471877e-27,5.010531163767243e-25,24.3001162323632
Bbx,Bbx,10.680896,0.5566618,1.2505961185601507e-26,8.432067132100547e-25,24.074065944472046
Colec12,Colec12,10.640315,1.1298155,1.9347494201019822e-26,1.3004790294411648e-24,23.885896646521868
Fermt2,Fermt2,10.615297,0.6941708,2.5298874858246548e-26,1.6849590570604418e-24,23.77341064761683
Sox4,Sox4,10.592517,0.48823538,3.2279488539001667e-26,2.1400958023634626e-24,23.66956678482533
Apoe,Apoe,10.587572,0.89047027,3.403052447088324e-26,2.2527691585717572e-24,23.64728330818508
Ghr,Ghr,10.574734,1.6648417,3.9028460416958614e-26,2.5758194321409953e-24,23.589084584780146
Smarca1,Smarca1,10.563293,1.000288,4.4091605951985927e-26,2.9012143910364715e-24,23.537420176952665
Efhd2,Efhd2,10.559116,1.5358762,4.609825650624782e-26,3.0286901128037194e-24,23.51874516020434
Ahnak,Ahnak,10.541873,4.116447,5.538453515414268e-26,3.6170489169202505e-24,23.44164561780601
Mbnl2,Mbnl2,10.52808,1.0410061,6.412945317437106e-26,4.181910356181263e-24,23.37862528099541
Magi3,Magi3,10.524208,1.1373866,6.682068520431758e-26,4.350912902029567e-24,23.361419610466545
Pcolce,Pcolce,10.481613,2.0652964,1.0493796143117198e-25,6.762307482137662e-24,23.16990508575013
Pcnx,Pcnx,10.474624,0.70393455,1.1298610963652216e-25,7.270215193121192e-24,23.138452734147574
Serinc1,Serinc1,10.443209,0.5373483,1.5739848241712527e-25,1.0053943121764065e-23,22.99766357603791
Tet2,Tet2,10.428505,0.76052666,1.8375602797202865e-25,1.1696519266680956e-23,22.93194335946554
Tsc22d2,Tsc22d2,10.424005,0.7157186,1.9266657283905466e-25,1.2235167491149909e-23,22.91239008107441
Psap,Psap,10.40902,0.5436159,2.2552923979646214e-25,1.430130336131673e-23,22.844624380938182
Ppfibp1,Ppfibp1,10.34699,0.8363769,4.318516914965422e-25,2.7070347565531455e-23,22.567506168137015
Klhl24,Klhl24,10.339169,0.62105465,4.685847455289264e-25,2.9330854035679546e-23,22.532675291346653
Hdac7,Hdac7,10.334232,0.9310022,4.933454860115221e-25,3.083656313208785e-23,22.51093403191632
Zfpm2,Zfpm2,10.332483,3.2095068,5.0242966547796655e-25,3.1359506449139766e-23,22.50363078106738
Svep1,Svep1,10.327457,2.5068817,5.294561117340402e-25,3.29992396259229e-23,22.481496067093943
Capns1,Capns1,10.304219,0.68307334,6.743678985641861e-25,4.185199979569298e-23,22.378283785472764
Arhgap6,Arhgap6,10.260219,2.988512,1.0646576053904116e-24,6.560783559536315e-23,22.183044289395504
Phf21a,Phf21a,10.252714,0.7078978,1.150657765794353e-24,7.080758935960715e-23,22.1499201908928
Ndst1,Ndst1,10.235456,0.5395885,1.3754491893471977e-24,8.452144941176992e-23,22.073033064079066
Myo1b,Myo1b,10.22668,0.43511587,1.505939403163979e-24,9.228050275404966e-23,22.03489004806171
Acta2,Acta2,10.218481,5.6069765,1.6388943293687888e-24,1.0028701981015652e-22,21.998755274253973
Klhdc10,Klhdc10,10.18819,0.5750612,2.238938220854754e-24,1.36431589689491e-22,21.8650850604756
Twist2,Twist2,10.174031,2.1705742,2.5896450851597647e-24,1.57363259270814e-22,21.803096657990405
Shc1,Shc1,10.156581,0.8480971,3.097499658597709e-24,1.8770160552537102e-22,21.726532012579362
Dsg2,Dsg2,10.14601,1.5317074,3.451871467522783e-24,2.083090003971518e-22,21.681291965105675
Kif21b,Kif21b,10.136601,0.5213819,3.800921376303353e-24,2.284264867291194e-22,21.64125353977221
Ccdc141,Ccdc141,10.134284,4.657204,3.892161717204449e-24,2.335885131681038e-22,21.631548517682777
Mical1,Mical1,10.113028,1.1301138,4.83660543790357e-24,2.890781507352187e-22,21.538984732174796
Mab21l2,Mab21l2,10.095655,4.4251266,5.774376326302015e-24,3.441859155149541e-22,21.463206905476465
Itga5,Itga5,10.094932,0.8121077,5.8171400635628764e-24,3.4626248844295045e-22,21.460594554204597
Clmp,Clmp,10.065042,1.298333,7.88540390200434e-24,4.674642902068814e-22,21.33025155946192
Itm2c,Itm2c,10.053918,0.60273653,8.828572785393097e-24,5.21255639954878e-22,21.28294923295242
Anxa5,Anxa5,10.050424,1.433083,9.147365230680057e-24,5.393488991817036e-22,21.26813020333123
Fat4,Fat4,10.048138,0.5392518,9.361975485488329e-24,5.51258855709529e-22,21.25864442073519
Lix1l,Lix1l,9.97485,1.0658326,1.963984736924062e-23,1.1517913710194523e-21,20.938626179437538
Btbd7,Btbd7,9.963663,0.48212385,2.1981141017143033e-23,1.2828628104147023e-21,20.891819784673817
Fndc3c1,Fndc3c1,9.963613,0.63599557,2.1992269460543636e-23,1.2828628104147023e-21,20.891819784673817
Wdr6,Wdr6,9.958162,0.3770352,2.3231654859422755e-23,1.3533523099507194e-21,20.868589131451014
Daam1,Daam1,9.9388075,0.8836281,2.821858420425666e-23,1.632977698633348e-21,20.78701974632678
Magi1,Magi1,9.937364,0.7133235,2.863037970373986e-23,1.6546162958149446e-21,20.781302702752715
Cttnbp2nl,Cttnbp2nl,9.933058,0.76989543,2.989458852822387e-23,1.7253955976045295e-21,20.76311131441133
Zc3hav1l,Zc3hav1l,9.90886,0.5760851,3.809686453965188e-23,2.193004095654717e-21,20.658960557233293
Mme,Mme,9.906883,3.1606565,3.885809614100493e-23,2.2309449126105732e-21,20.651511153357855
Kctd10,Kctd10,9.883905,0.7393621,4.8889433581655807e-23,2.8031866700999e-21,20.55234798069317
Itga9,Itga9,9.854088,1.2736061,6.581184411886153e-23,3.758673570453828e-21,20.424965389823953
Prkar1a,Prkar1a,9.852512,0.4511945,6.685140108927561e-23,3.813060789806188e-21,20.41872627092173
Lasp1,Lasp1,9.842146,0.5725772,7.411277001208749e-23,4.210742567747873e-21,20.375641309238507
Nf1,Nf1,9.835194,0.4236089,7.941484300320743e-23,4.506121955393683e-21,20.34619705854255
Gm22973,Gm22973,9.814857,0.5030128,9.717658016189046e-23,5.4996657562864714e-21,20.25966370407146
Wnt2,Wnt2,9.797637,4.7003264,1.1524971461682436e-22,6.505652818247639e-21,20.18670911706745
Slc6a6,Slc6a6,9.768902,0.5729955,1.5310266998612579e-22,8.63123710240493e-21,20.063926953039907
Bmp1,Bmp1,9.765011,0.7431971,1.5909477150796842e-22,8.957486677776609e-21,20.0478138290756
Rbm5,Rbm5,9.762736,0.5688713,1.6270465546646474e-22,9.148943503198598e-21,20.038629054263854
Sec24d,Sec24d,9.743635,1.7488393,1.964009842805067e-22,1.1029505660924958e-20,19.95744395206965
Fgfr3,Fgfr3,9.7165,1.7848146,2.564449374094425e-22,1.430949650109317e-20,19.844375647207652
Abcc5,Abcc5,9.707124,0.73886263,2.8115799410815773e-22,1.564850180965544e-20,19.805527235558134
Ugdh,Ugdh,9.669641,1.0721654,4.0580199737835885e-22,2.2499866836875476e-20,19.647820052207805
Gdi1,Gdi1,9.669186,0.60305816,4.076097078822965e-22,2.2571452150932085e-20,19.646440499369326
Osbpl8,Osbpl8,9.665107,0.96292967,4.241784759918532e-22,2.3429559790847103e-20,19.63023587112143
Map3k1,Map3k1,9.662587,0.70317227,4.347441074477909e-22,2.3982834341542213e-20,19.62009949237348
Taok1,Taok1,9.652485,0.3622561,4.797871715623879e-22,2.643427656082256e-20,19.577832570635906
Mex3b,Mex3b,9.647387,0.67028975,5.042416656275495e-22,2.767691283031817e-20,19.55788235408269
Gpc6,Gpc6,9.628865,0.79901516,6.039290622036718e-22,3.298283082092578e-20,19.48171207285319
Itgb5,Itgb5,9.627479,1.1301053,6.121321158023672e-22,3.338909397193661e-20,19.476395365561594
Dchs2,Dchs2,9.621481,2.7108002,6.488979222933648e-22,3.530635009080872e-20,19.452147176726132
Tln2,Tln2,9.62112,0.9330002,6.51178717255738e-22,3.53863797706722e-20,19.451163865902817
Large1,Large1,9.620246,0.7903757,6.567408954729676e-22,3.5623555616678243e-20,19.448262735416364
Map7d1,Map7d1,9.620178,0.6068934,6.5717392202153e-22,3.5623555616678243e-20,19.448262735416364
Pitx2,Pitx2,9.611451,1.2518905,7.153331330604318e-22,3.868022266898926e-20,19.41251103449506
Pde3a,Pde3a,9.584069,2.1837878,9.32945850439441e-22,5.0322638458703225e-20,19.29823659653704
Tmem176a,Tmem176a,9.580704,1.893051,9.638582411980936e-22,5.1925931462621336e-20,19.28461570422092
Zfyve1,Zfyve1,9.546184,0.87245417,1.345623704948739e-21,7.213698808946668e-20,19.141841994585324
Slc22a17,Slc22a17,9.533676,1.0608299,1.5181073037915292e-21,8.108511761608275e-20,19.09105884899868
Ryr2,Ryr2,9.50609,4.0547605,1.9796298626453787e-21,1.050935702659043e-19,18.978423853747753
Tnfrsf1a,Tnfrsf1a,9.500736,1.3886353,2.084109668338954e-21,1.103719218416936e-19,18.957141395267676
Pag1,Pag1,9.477335,1.442028,2.60859841376645e-21,1.3764767306264487e-19,18.86123112596767
Atp8b2,Atp8b2,9.471763,0.7846417,2.75161146814574e-21,1.4484416464428375e-19,18.839098996586113
Zfp9,Zfp9,9.461698,2.27508,3.029835172416104e-21,1.5910640446878844e-19,18.79831233845855
Foxn3,Foxn3,9.436837,0.46793556,3.8420035660435766e-21,2.0127215564029962e-19,18.696216302052186
Resf1,Resf1,9.4256525,0.64919883,4.274380215163794e-21,2.231206045169908e-19,18.651460322074573
Tnrc6b,Tnrc6b,9.417664,0.38102284,4.61236801270895e-21,2.4018947657123566e-19,18.619446024273497
Picalm,Picalm,9.366732,0.47941124,7.481336571097168e-21,3.8728326555427293e-19,18.41197126840109
Tpm4,Tpm4,9.357727,0.39956698,8.147008113238987e-21,4.2124370588819476e-19,18.37546657518517
Ash1l,Ash1l,9.322256,0.43574163,1.1389276165742617e-20,5.868029067894583e-19,18.231507743500373
Rbms2,Rbms2,9.319576,0.8293976,1.1680553975854929e-20,6.011013942980891e-19,18.221052264652805
Tcaf1,Tcaf1,9.2990055,0.6512399,1.4176590317223965e-20,7.286934206468615e-19,18.137455151690606
Cd47,Cd47,9.27991,0.88549256,1.6962177386117317e-20,8.688094867255e-19,18.06107544557056
Sipa1l2,Sipa1l2,9.276513,0.7291078,1.7511492502266565e-20,8.958953383097524e-19,18.047742723205605
Ccnd3,Ccnd3,9.2565155,0.5678003,2.1121327986089816e-20,1.0767933967797552e-18,17.967867616336022
Ppp3ca,Ppp3ca,9.250059,0.8495901,2.2436889596797516e-20,1.1411992355921773e-18,17.942638527917705
Grina,Grina,9.241989,0.78728735,2.419575960414728e-20,1.2278013157547025e-18,17.910871905550362
Col4a2,Col4a2,9.227725,0.17500113,2.764412409732139e-20,1.3995358353836256e-18,17.854015976861902
App,App,9.213174,0.46374872,3.166201901950172e-20,1.5955539480750287e-18,17.797088507073607
Svil,Svil,9.186879,1.4594427,4.044026668624717e-20,2.03089159975727e-18,17.692313256744693
Idh2,Idh2,9.184445,0.7777641,4.1365395467880597e-20,2.0749661232918156e-18,17.68298898935552
B230219D22Rik,B230219D22Rik,9.177626,0.48268297,4.406995703958984e-20,2.2080968956613757e-18,17.655981872823393
Tspan12,Tspan12,9.170134,1.3444275,4.724350044874111e-20,2.3562965503492558e-18,17.62777005256255
Foxh1,Foxh1,9.166577,1.292401,4.882772232400834e-20,2.4325336557106596e-18,17.61394114226688
Mmp11,Mmp11,9.144424,1.5777618,5.994825386402487e-20,2.9662504638427076e-18,17.527792180862487
Chd2,Chd2,9.136995,0.52009875,6.421175193111583e-20,3.1736149927854997e-18,17.49844576083595
Col1a2,Col1a2,9.127691,2.6818962,6.997560179151745e-20,3.4506817357485207e-18,17.462095094832595
6330403K07Rik,6330403K07Rik,9.120393,1.3223222,7.485233784717514e-20,3.6870050652547116e-18,17.43332626575416
Mxd4,Mxd4,9.113882,0.7513307,7.94855752459227e-20,3.910815617195506e-18,17.407732659200565
Sned1,Sned1,9.09795,1.9556062,9.20532219157419e-20,4.524068974938897e-18,17.34447078234804
Zfp148,Zfp148,9.085751,0.5574575,1.0298598118706702e-19,5.0556859596001634e-18,17.296219910645085
Klf6,Klf6,9.07167,0.93139267,1.1720664780748054e-19,5.740891983583668e-18,17.241020624422205
