,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,p_log10
3507,Dnm3,869.4802902065799,3.355851644873253,0.1524870167747644,22.00745818137498,2.4431061113070075e-107,2.1559444307453431e-106,105.6663624372384
4573,Frmpd1,398.3459209517107,3.365134898569519,0.0998786355782333,33.69223937719556,7.510132858528538e-249,1.9537131978470112e-247,246.70913918971365
8664,Nptx2,699.5061819463484,3.365907916966844,0.1050675198662991,32.035665458269506,3.47676421924243e-225,7.798500547495791e-224,223.10798889302097
8814,Nup62cl,195.90767303695023,3.3747374232999117,0.1203639638069893,28.03777240762444,5.630894290456117e-173,8.859029127981449e-172,171.05261387037748
8201,Myl6b,66.91466983396977,3.380159430337089,0.1861010280175917,18.163034704018777,1.0126883353591976e-73,6.209840871500117e-73,72.20691952856977
5941,Grb14,523.5603604748027,3.3835175911813673,0.1052085317624998,32.160106547436655,6.3796095165545805e-227,1.446643848120123e-225,224.8396383754701
3870,Elf3,433.2500166508017,3.384595046302435,0.0750413021461603,45.10309588858348,0.0,0.0,inf
1456,Atp8a1,7338.841037730358,3.3958072264657813,0.059638250387008,56.940088021186185,0.0,0.0,inf
6964,Klb,75.0944263749654,3.4202366911571973,0.1926124971269503,17.757086077872348,1.5191953750214352e-70,8.912202827554897e-70,69.05001493820653
3590,Dsc2,598.461577951946,3.424576377512277,0.07355827375187,46.55596444615063,0.0,0.0,inf
13233,Ttc6,1072.9804244300449,3.425842497860147,0.0645751226803045,53.0520478423347,0.0,0.0,inf
9919,Prokr1,162.0694327018686,3.431385790142503,0.1284043642611802,26.723280083867788,2.525119778864977e-157,3.478040455870106e-156,155.4586653706775
11493,Slc39a4,505.851258198604,3.435540669580731,0.0689348985423615,49.83746610535067,0.0,0.0,inf
3094,Cyp2s1,132.12169235448405,3.4384216430349217,0.1469709045930628,23.39525399639691,4.776452835635734e-121,4.823052375495596e-120,119.31667802187135
1839,C1qtnf4,41.99066215546423,3.445618649622928,0.2522330455968691,13.660456905911843,1.7488299269766628e-42,6.887889546586529e-42,41.16191382579549
2729,Coch,153.01267568519737,3.4567518125172105,0.1656037186900596,20.873636412638735,9.298425529603445e-97,7.390794620074268e-96,95.13130886599474
5106,Gm16201,173.0317422955161,3.4609655411413054,0.1373798951559417,25.19266401544941,4.820314933314109e-140,5.825384769284525e-139,138.23467538400865
10198,Rab15,1042.6141944156695,3.4626615545386503,0.0822773958879476,42.08521085492784,0.0,0.0,inf
735,Adgb,128.0381068390782,3.4671966383031374,0.1943213355798086,17.842593701601764,3.300156602106181e-71,1.9510105738277662e-70,69.7097403768676
4180,Fam107a,72.67183666785532,3.491939315241882,0.2072408144810933,16.84966990689208,1.0550189378951112e-63,5.697810067126411e-63,62.24429203178551
11050,Sel1l3,768.0410657111424,3.5119201887164166,0.1391379046175431,25.240571204301556,1.4374750040552865e-140,1.7474004034195548e-139,138.75760756835936
4062,Espn,426.7921724821672,3.518403822982341,0.1026333080099737,34.28130585677341,1.4905760060418905e-257,4.113989776675617e-256,255.38573679186808
5934,Gramd1b,4603.115036714553,3.526123427527885,0.0727638058741806,48.45985425260843,0.0,0.0,inf
4961,Gm12724,39.78007721141961,3.5300166708741902,0.3228035069049488,10.935496657765931,7.797782226382463e-28,2.334983766486503e-27,26.63171613443399
6266,Hnf1a,30.76699981801111,3.5333961095222226,0.2722824174949696,12.976952908049972,1.653280245832241e-38,6.044923230408574e-38,37.218609210241034
7173,Lhx1os,338.34581587272174,3.5491462644485408,0.1003054903713699,35.38336985650756,3.077303881660206e-274,9.367675051524453e-273,272.0283681826002
11112,Serpinf2,46.12389613029984,3.5609378787851034,0.2505250429554703,14.213899883126832,7.512270829901798e-46,3.133356486047123e-45,44.50399019205868
1535,B4galnt2,272.85124179823,3.561502804546741,0.0951812256135281,37.41812297109718,1.9826129555860082e-306,7.00684432352226e-305,304.15447753145554
4825,Gipr,69.76690948672181,3.5724610924498488,0.2014847112669517,17.73068075481227,2.4307324716291745e-70,1.4207871526384325e-69,68.8474709786231
2902,Crb3,180.46329626526497,3.5754992816165876,0.1208443913366453,29.587631184769265,2.155648219000217e-192,3.87055051961749e-191,190.41222725962496
8542,Nipal4,92.28331409460348,3.5890484676525767,0.1775962909887965,20.2090282835861,8.153740971000465e-91,6.037184806836829e-90,89.21916552956958
14491,ccdc198,39.0804736863084,3.628093710621678,0.2940664874290211,12.337664663326834,5.677894667098055e-35,1.946361337266402e-34,33.71077653086445
2907,Creb3l1,800.6816875282374,3.629158597870324,0.0734076611604012,49.43841746899335,0.0,0.0,inf
